descrizione,label,dominio
progetto artigianato artistico parte centro divulgativo rocca varano propone recuperare ricca tradizione artigianale presente sempre regione esigenza comunicare antiche tecniche ancora oggi usate valorizzarle contesto rocca permette insieme visibilita mastri artigiani recupero strutture piu volte inutilizzate ben prestano tali iniziative modo artigianato artistico supportato progetto turismo legato beni ambientali naturalistici storico culturali puo servire volano rilancio territorio scelta sito puntare sviluppo centro artigianato artistico rende necessaria momento viviamo realta progressivo spopolamento zone montane rocca varano stupendamente collocata territorio camerino cuore entroterra marchigiano strada collegamento naturale costa adriatica appennino umbro marchigiano ben adatta tale scopo senza dimenticare rocca circondata borghi ricchi storicamente interessanti architettonicamente interno quali prospettiva lecito pensare inserimento laboratori artigianale recupero spazi attivare corsi momenti espositivi legati struttura centrale associazione artigianato artistico arti mestieri sette anni ultimo restauro restituisce pubblico accordo comune camerino rocca varano gestendola centro espositivo artigianato artistico offrendo servizio informativo territorio servizio guida interno scopo promuovere artigianato regionale collegare realta attuale proprie radici storiche affiancare iniziative carattere regionale momenti espositivi rilievo nazionale internazionale valorizzare territorio fini turistici coniugare promozione artigianato prodotti tipici settore agro alimentare note b b caso pioggia struttura restera chiusa gruppi organizzati visite prenotazione,High_Quality,Architettura
semicircolare timpano due palmette acroteriali lati due foglie d edera incise timpano due uccelli lati lucertola,High_Quality,Architettura
imponente struttura industriale giacimenti minerale ferro dismessa costituiva piu ricca estesa concessione mineraria siderite valle trompia nonche punto vista estrattivo nord italia recentemente ristrutturata miniera s aloisio offre miniera avventura trekking minerario inoltre grazie allestimento museale costituito pannelli informativi installazioni puo seguire passo dopo passo percorso minerale cernita fino arrostimento raccolta silos info visite costi trekking minerario euro persona,High_Quality,Architettura
edificio croce latina aula strutture portanti pietrame misto pietra copertura tetto,High_Quality,Architettura
serie piante sezioni capitello particolari elementi arco settimio severo china bistro acquerello rosa fondo chiaro quotate entro linea margine china inf pianta tre quote sezione capitello corinzio sezione voluta prospetto profilo foglie minori sezione fusto sup due profili capitello prospetto sezione voluta,High_Quality,Architettura
mulino tempo proprieta conti d attimis maniago risale sempre lavorato utilizzando acqua roggia vivaro derivazione cellina,High_Quality,Architettura
tomba montagnola piu grandiosi meglio conservati monumenti architettonici etruschi esemplifica insiema vicina tomba mula tipo sepolture gentilizie caratterizzano corso medio arno,High_Quality,Architettura
situata interno sala consiglio primo piano palazzo comunale adiacenti locali quadreria comunale quattro stanze storiche rimaste interno municipio inaugurata quadreria raccoglie opere provenienti chiese cittadine donazione fatte comune parte famiglie nobili maggior parte opere raccolte sala appartiene autori ignoti escluse due copie madonna magnificat botticelli madonna candeletta carlo crivelli realizzate pittrice marzia de marzi alesiani prima meta xx secolo donate tramite testamento comune monterubbiano opere esposte appartengono diverse epoche sacra famiglia realizzata pittore scuola forlivese francesco menzocchi sibilla eritrea sibilla cumana olio tela ludovico lana xvii secolo particolare interesse cofanetto votazioni legno decorato appartenente comune utilizzato trasporto documenti realizzato pietro alemanno allievi fine xv secolo raffigurante parte anteriore santi stefano vincenzo protettori paese centro stemma monterubbiano scene caccia inoltre sala consiliare esposti abiti originali appartenenti priori comune paggi oltre due gonfaloni perfettamente conservati recanti stemma paese ancora ben visibile particolari,High_Quality,Architettura
pilastrino pietra fusto sezione ottagonale capitello grossolano,High_Quality,Architettura
raccolta comprende opere pittoriche risalenti periodo va xvi xix secolo dipinti maggior pregio figurano pala d altare attribuita durante nobili caldarola madonna bambino santi xvi secolo attribuite stesso autore immacolata concezione pompeo morganti fano raffigurazione de nozze cana realizzata periodo cavallo fra seguace fedederico barrocci segnalano altri nomi artisti rilievo pier simone fanelli francesco trevisani giovanni maria morandi sigismondo martini pittore locale dedicata ampia sezione,High_Quality,Architettura
sala capitolo domenicani affrescata tommaso modena riunite tre collezioni grossa campagner scarpa collezione scarpa comprende circa animali alcuni quali conservati recipienti altri imbalsamati altre collezione comprendono materiale etnografico utensili reperti oggetti area precolombiana alcuni databili paleolitico inferiore,High_Quality,Architettura
casa visse carlo levi durante periodo confino restaurata discrezione approccio tecnologico impianto multivisione costituito proiettori diapositive programmati sintonizzati computer fa rivivere muri bianchi immagini tratte documenti fotografici epoca casa orto cane barone ritratto giulia camini calanchi immagini intervallate sagome cavalletto ombra pennelli traccia letto ferro tavolo cucina guisa simboli astratti ombre cinesi animano velocita proiezione multivisiva ancora immagini quadri tetti fanciulli strade nuvole orizzonti osservano terrazza presenti microfilm storia contadina percorso emozionale completa terrazzo casa stati sistemati tre angoli pittura ispirano paesaggio circostante,High_Quality,Architettura
sito web documentati attraverso testi immagini storia attivita associazione centro ricerche storia arte bitonto fondata finalizzata valorizzazione cultura arte territorio attivita settore beni culturali avvale pubblicazione rivista studi bitontini disponibili on line alcuni numeri testi immagini documentano principali itinerari turistico culturali bitonto,High_Quality,Architettura
villa regina delizioso complesso vigna giardini fatto costruire collina torinese modello ville romane principe maurizio savoia figlio carlo emanuele inizio seicento morte moglie lodovica amplia fabbricati giardini aggiornando decorazione arredi vigna passa anna orleans moglie vittorio amedeo ii dispone ormai sara chiamata villa regina importanti interventi sotto guida filippo juvarra poi giovanni pietro baroni tavigliano ridefiniscono spazi rapporti giardino arredo decorazioni seicentesche vengono modificati coinvolgimento grandi artisti opera quel periodo storico cantieri regi capitale regno giovan battista crosato corrado giaquinto giuseppe dallamano quando ormai savoia trasferiti quirinale torino piu capitale regno complesso viene donato istituto figlie militari trasforma scuola fanciulle viene meno pero unitarieta vigna poi villa padiglioni aulici grotte giochi d acqua giardini parco zone servizio agricole durante bombardamenti seconda guerra mondiale villa subisce gravissimi danni mancata manutenzione delicato equilibrio fra costruito giardini seguita graduale abbandono parziali smembramenti interventi impropri compromette straordinario complesso degrado prossimo collasso complesso viene consegnato allora soprintendenza beni artistici storici piemonte iniziano restauri realizzati fondi statali fondazioni bancarie torinesi privati ristabilito situazione conservativa stretta connessione compendio villa regina torino inizio seicento villa costituisce fondale scenografico citta oltre po giardini possibile ammirare panorama estende fiume fino corona alpi,High_Quality,Architettura
